형태소,품사,분류,카운트
아니라,Adjective,"421,원래는 비키니구나.... 팬티가아니라 ㅎ",1
아니라,Adjective,선미만 대박인게 아니라 댄서분들도 진짜 개멋지네 ㄷㄷ... 근무환경 개쩌는거보송,1
아니라,Adjective,"선미만 대박인게 아니라 댄서분들도 진짜 개멋지네 ㄷㄷ... 근무환경 개쩌는거보송""",1
아니라,Adjective,원래는 비키니구나.... 팬티가아니라 ㅎ,1
아니야나,Adjective,아니야나동그란데ASMR DongGrande,1
아닌가,Adjective,"232,물뿌리면 위험한거 아닌가 저러다 자빠지면 뒤질수도 잇음 ㅇㅇ",1
아닌가,Adjective,물뿌리면 위험한거 아닌가 저러다 자빠지면 뒤질수도 잇음 ㅇㅇ,1
아닌데,Adjective,"512,안보면 후회할정도는 아닌데 수위는 바바티비가 ㅋㅋㅋ 진짜 지리긴하더라",1
아닌데,Adjective,"73,뭐야 여기 백댄서분들.......장난아닌데......?",1
아닌데,Adjective,뭐야 여기 백댄서분들.......장난아닌데......?,1
아닌데,Adjective,안보면 후회할정도는 아닌데 수위는 바바티비가 ㅋㅋㅋ 진짜 지리긴하더라,1
아닌데아이고,Adjective,내가이런사람아닌데아이고미안해요,1
아닌지,Adjective,"481,""너무 깡마른거 아닌지 좀 잘먹지",1
아닌지,Adjective,너무 깡마른거 아닌지 좀 잘먹지,1
아름다워요,Adjective,"91,실물이 진짜 ㅠ ㅠ 분위기 압도함 너무 너무 아름다워요 ㅠ ㅠ",1
아름다워요,Adjective,실물이 진짜 ㅠ ㅠ 분위기 압도함 너무 너무 아름다워요 ㅠ ㅠ,1
아름답게,Adjective,"213,진짜 댓글 중에 타인의 반짝이는 인생을 본 것 같다는데 진짜 그런 것 같음.. 너무 그냥 카메라도 깨끗하고 아름답게 보인다",1
아름답게,Adjective,진짜 댓글 중에 타인의 반짝이는 인생을 본 것 같다는데 진짜 그런 것 같음.. 너무 그냥 카메라도 깨끗하고 아름답게 보인다,1
아름답고,Adjective,"478,올해 걸 그룹 무대 통 털어서.......가장 역대급 무대인 듯......선미 정말 섹시하고 우아하고 아름답고 멋지다.......",1
아름답고,Adjective,올해 걸 그룹 무대 통 털어서.......가장 역대급 무대인 듯......선미 정말 섹시하고 우아하고 아름답고 멋지다.......,1
아름답다,Adjective,"394,아름답다 눈호강 제대로함..",1
아름답다,Adjective,아름답다 눈호강 제대로함..,1
아무,Modifier,아무생각없이 20살청춘에 서로 뒤엉켜서 물놀이하고...,1
아무,Modifier,"아무생각없이 20살청춘에 서로 뒤엉켜서 물놀이하고...""",1
아무나,Noun,"94,""와.. 진짜 연예인 아무나 하는게아니구나 .. 진짜 선미 미쳤다 인형을 넘어선 완전 인형인형인형 ",1
아무나,Noun,와.. 진짜 연예인 아무나 하는게아니구나 .. 진짜 선미 미쳤다 인형을 넘어선 완전 인형인형인형 ,1
아무리,Adverb,"128,남자 백댄서중에 한명 계속 막 웃는데 막 너무 설레는거 알아? 아니 웃는거 뭐 얼마나 별거라고 아 근데 웃는거 아무리 봐도 귀엽단 말이야",1
아무리,Adverb,"585,아무리 봐도 몸매가 너무 노답인데 어디가 예쁜거냐",1
아무리,Adverb,남자 백댄서중에 한명 계속 막 웃는데 막 너무 설레는거 알아? 아니 웃는거 뭐 얼마나 별거라고 아 근데 웃는거 아무리 봐도 귀엽단 말이야,1
아무리,Adverb,아무리 봐도 몸매가 너무 노답인데 어디가 예쁜거냐,1
아보,Noun,"137,19:27 아니 백댄서 존나 잘생겼어 사이 좋아보여",1
아보,Noun,19:27 아니 백댄서 존나 잘생겼어 사이 좋아보여,1
아보카도,Noun,아보카도,1
아시,Noun,1:15 선미님 옆에 귀엽게 웃는 남자 분 누구신지 아시는 천사 분 제발 알려주세요 ㅠㅠㅠㅠㅠㅠㅠㅠ,1
아시,Noun,"278,구리빛 피부에 문신하신분 근황이나 인스타 아시는 분 있나요😢",1
아시,Noun,"500,선미가 신은 신발 정보 아시는분....?",1
아시,Noun,"75,1:15 선미님 옆에 귀엽게 웃는 남자 분 누구신지 아시는 천사 분 제발 알려주세요 ㅠㅠㅠㅠㅠㅠㅠㅠ",1
아시,Noun,구리빛 피부에 문신하신분 근황이나 인스타 아시는 분 있나요😢,1
아시,Noun,선미가 신은 신발 정보 아시는분....?,1
아이,Noun,도담이와 아이들,1
아이돌,Noun,"189,올타임레전드네. 이제 모든 아이돌은 선미미만잡이다.",1
아이돌,Noun,"4,행사에 녹아드는거 진짜 멋있다. 무대 위에서 젖어서 어쩔 수 없다면서 속눈썹 떼고 렌즈 빠졌다며 나머지 한쪽도 빼고 하는 아이돌이 어딨을까",1
아이돌,Noun,"9,남자 백댄서 보소... 웬만한 아이돌 씹어먹겠네",1
아이돌,Noun,IdolSpace 아이돌스페이스,1
아이돌,Noun,남자 백댄서 보소... 웬만한 아이돌 씹어먹겠네,1
아이돌,Noun,올타임레전드네. 이제 모든 아이돌은 선미미만잡이다.,1
아이돌,Noun,행사에 녹아드는거 진짜 멋있다. 무대 위에서 젖어서 어쩔 수 없다면서 속눈썹 떼고 렌즈 빠졌다며 나머지 한쪽도 빼고 하는 아이돌이 어딨을까,1
아이스커피,Noun,아이스커피시원한,1
아장아장,Adverb,10:25 ~ 10:35 콩콩 아장아장 폴짝폴짝 거리는거 귀여워,1
아장아장,Adverb,"167,10:25 ~ 10:35 콩콩 아장아장 폴짝폴짝 거리는거 귀여워",1
아침,Noun,"241,왜 아침부터 이걸 봐서... ㅠㅠ 출근해야 하는데...",1
아침,Noun,왜 아침부터 이걸 봐서... ㅠㅠ 출근해야 하는데...,1
아파요,Adjective,아기 상어에게 물리묜 아파요옹,1
아파요,Adjective,저도 날씬한편인데 체력바닥에 잘 아파요..,1
아파요,Adjective,"저도 날씬한편인데 체력바닥에 잘 아파요..""",1
아프게,Adjective,"229,바닥..무릎아프게띠ㅜㅜ",1
아프게,Adjective,바닥..무릎아프게띠ㅜㅜ,1
아플까봐,Adjective,"274,흐어어엉ㅇ ㅠㅠㅠㅠ 24시간할때보면 초반에는 무릎 완전 하앴는데 빨개져있어욕 ㅠㅠㅠㅠㅠ얼마나 열심히하는거야 ㅠㅠㅠ 무릎 아플까봐 걱정된다 ㅠㅠ",1
아플까봐,Adjective,흐어어엉ㅇ ㅠㅠㅠㅠ 24시간할때보면 초반에는 무릎 완전 하앴는데 빨개져있어욕 ㅠㅠㅠㅠㅠ얼마나 열심히하는거야 ㅠㅠㅠ 무릎 아플까봐 걱정된다 ㅠㅠ,1
악동,Noun,악동이,1
안,Noun,"118,선미 무대 최고! 보통 밑바닥 앉는거 잘 안 하던데 풀로 춤 안 춰주는데 엄청 성의있네 우리 선미",2
안,Noun,"535,""작년 여름 진주에 휘성이 왔을때 물뿌린다고 노래중에 """"물뿌리지마세요.감기걸려요.머리망가져요"""" 머라해서 물끄든데...보는사람들 인성안좋다며 ㅋ 진짜 조금 튀는정도 ㅋ 집에있는 옷에 직접 머리했다며 자랑하든데 성의 완전 없이와서 노래도 목 망가질까봐 고음 안 부르고 ㅜㅜ 완전비교된다""",1
안,Noun,선미 무대 최고! 보통 밑바닥 앉는거 잘 안 하던데 풀로 춤 안 춰주는데 엄청 성의있네 우리 선미,2
안,Noun,"작년 여름 진주에 휘성이 왔을때 물뿌린다고 노래중에 """"물뿌리지마세요.감기걸려요.머리망가져요"""" 머라해서 물끄든데...보는사람들 인성안좋다며 ㅋ 진짜 조금 튀는정도 ㅋ 집에있는 옷에 직접 머리했다며 자랑하든데 성의 완전 없이와서 노래도 목 망가질까봐 고음 안 부르고 ㅜㅜ 완전비교된다",1
안,VerbPrefix,11:48 남자댄서 등장하자 초점 안맞는겈ㅋㅋㅋ 이 영상 몇번을 봤는데 ,1
안,VerbPrefix,"16,마스크 안끼던 시절이 그립다...",1
안,VerbPrefix,"258,걍 선미가 최고네......이거 보니 요즘 걸 그룹애들.........눈에 안차네........",1
안,VerbPrefix,"475,핫팬츤데 속바지 안입나..?",1
안,VerbPrefix,"529,난 잘 모르겠는데 현아나 선미 같이 섹스어필 강하게 하는 친구들은 별로 안예쁜거 같애...음... 내가 노땅인가..",1
안,VerbPrefix,"55,""11:48 남자댄서 등장하자 초점 안맞는겈ㅋㅋㅋ 이 영상 몇번을 봤는데 ",1
안,VerbPrefix,걍 선미가 최고네......이거 보니 요즘 걸 그룹애들.........눈에 안차네........,1
안,VerbPrefix,구독 안하면 새벽 3시 7분에찾아간다,1
안,VerbPrefix,구독안하면새벽 12시에 찾아감,1
안,VerbPrefix,근데 썸네일가지고 뭐라하는사람은 뭐지 ..니들은 안불편한게뭐냐 과연 백댄서가 윗통까고있는 썸네일이였으면 바꿔달라는 사람이있을까싶네 ㅋ,1
안,VerbPrefix,"근데 썸네일가지고 뭐라하는사람은 뭐지 ..니들은 안불편한게뭐냐 과연 백댄서가 윗통까고있는 썸네일이였으면 바꿔달라는 사람이있을까싶네 ㅋ""",1
안,VerbPrefix,난 잘 모르겠는데 현아나 선미 같이 섹스어필 강하게 하는 친구들은 별로 안예쁜거 같애...음... 내가 노땅인가..,1
안,VerbPrefix,마스크 안끼던 시절이 그립다...,1
안,VerbPrefix,안새한,2
안,VerbPrefix,핫팬츤데 속바지 안입나..?,1
안가는데,Verb,"544,워터밤 취지가 개더러워서 안가는데 행사로 뛰는 연예인들보면 진짜 대단함을 느낌 ㅠㅠ",1
안가는데,Verb,워터밤 취지가 개더러워서 안가는데 행사로 뛰는 연예인들보면 진짜 대단함을 느낌 ㅠㅠ,1
안나,Noun,안나수이,1
안녕,Noun,"362,안녕 쟈기?💚",1
안녕,Noun,안녕,1
안녕,Noun,안녕 쟈기?💚,1
안되는거야,Adjective,"273,8:42 이거 나만 안되는거야? 되게 유연하네",1
안되는거야,Adjective,8:42 이거 나만 안되는거야? 되게 유연하네,1
안되는데,Adjective,"126,부럽다 뼈 얇고 선 예쁘고 하얘서 ㅅㅂ 나는 덩치커서 저렇게 안되는데",1
안되는데,Adjective,부럽다 뼈 얇고 선 예쁘고 하얘서 ㅅㅂ 나는 덩치커서 저렇게 안되는데,1
안된다는거,Adjective,"318,5:58 저 스태프 머가 안된다는거임?",1
안된다는거,Adjective,5:58 저 스태프 머가 안된다는거임?,1
안무,Noun,"66,6:21 근데 이거는 무슨 안무를 표현한거?",1
안무,Noun,6:21 근데 이거는 무슨 안무를 표현한거?,1
안무,Noun,이것도 하나의 안무 같네 ㅡㅡ;;,1
안무,Noun,"이것도 하나의 안무 같네 ㅡㅡ;;""",1
안무가,Noun,프듀48 천퍼센트 안무가 아니신가??,1
안무가,Noun,"프듀48 천퍼센트 안무가 아니신가??""",1
안보,Noun,"201,댄서분들도 좋은데 나는 선미밖에 안보인다ㅠㅠㅠㅠㅠㅠㅠ 세상에서 제일예븜",1
안보,Noun,"219,태닝한 남자 밖에 안보이네 역시 운동을 해야해...",1
안보,Noun,"512,안보면 후회할정도는 아닌데 수위는 바바티비가 ㅋㅋㅋ 진짜 지리긴하더라",1
안보,Noun,댄서분들도 좋은데 나는 선미밖에 안보인다ㅠㅠㅠㅠㅠㅠㅠ 세상에서 제일예븜,1
안보,Noun,안보면 후회할정도는 아닌데 수위는 바바티비가 ㅋㅋㅋ 진짜 지리긴하더라,1
안보,Noun,태닝한 남자 밖에 안보이네 역시 운동을 해야해...,1
안쓰러,Adjective,"220,뼈 밖에없다ㅠㅠ 안쓰러",1
안쓰러,Adjective,뼈 밖에없다ㅠㅠ 안쓰러,1
안쓰럽다,Adjective,"586,선미는 말라서 머리가 더 커보이네 살 쫌 더 찌면 나을텐데 안쓰럽다",1
안쓰럽다,Adjective,선미는 말라서 머리가 더 커보이네 살 쫌 더 찌면 나을텐데 안쓰럽다,1
안좋다며,Adjective,"535,""작년 여름 진주에 휘성이 왔을때 물뿌린다고 노래중에 """"물뿌리지마세요.감기걸려요.머리망가져요"""" 머라해서 물끄든데...보는사람들 인성안좋다며 ㅋ 진짜 조금 튀는정도 ㅋ 집에있는 옷에 직접 머리했다며 자랑하든데 성의 완전 없이와서 노래도 목 망가질까봐 고음 안 부르고 ㅜㅜ 완전비교된다""",1
안좋다며,Adjective,"작년 여름 진주에 휘성이 왔을때 물뿌린다고 노래중에 """"물뿌리지마세요.감기걸려요.머리망가져요"""" 머라해서 물끄든데...보는사람들 인성안좋다며 ㅋ 진짜 조금 튀는정도 ㅋ 집에있는 옷에 직접 머리했다며 자랑하든데 성의 완전 없이와서 노래도 목 망가질까봐 고음 안 부르고 ㅜㅜ 완전비교된다",1
앉는거,Verb,"118,선미 무대 최고! 보통 밑바닥 앉는거 잘 안 하던데 풀로 춤 안 춰주는데 엄청 성의있네 우리 선미",1
앉는거,Verb,선미 무대 최고! 보통 밑바닥 앉는거 잘 안 하던데 풀로 춤 안 춰주는데 엄청 성의있네 우리 선미,1
않고,Verb,"221,역시 사람은 자신감 포인트 잘 잡으면 성공해. 옳고 그른것 따지지 않고 남이 좋아하는거 몸 던져서 즐겁게 해주면... 행복한지는 모르겠지만",1
않고,Verb,역시 사람은 자신감 포인트 잘 잡으면 성공해. 옳고 그른것 따지지 않고 남이 좋아하는거 몸 던져서 즐겁게 해주면... 행복한지는 모르겠지만,1
않네,Verb,"587,""선미는 저옷이 야해보이지 않네",1
않네,Verb,선미는 저옷이 야해보이지 않네,1
않다,Verb,"507,썸넬 선정한거봐라 진짜 더럽다 니들의 더러운 욕망따위 궁금하지 않다 썸넬을 바꿔",1
않다,Verb,썸넬 선정한거봐라 진짜 더럽다 니들의 더러운 욕망따위 궁금하지 않다 썸넬을 바꿔,1
알,Noun,"128,남자 백댄서중에 한명 계속 막 웃는데 막 너무 설레는거 알아? 아니 웃는거 뭐 얼마나 별거라고 아 근데 웃는거 아무리 봐도 귀엽단 말이야",1
알,Noun,"214,녀ㅜ뮤ㅓㅎ로촤나퓨낭ㅍ알나유여ㅔㅠ 오양ㅍ유?",1
알,Noun,나는 알지롱~원더걸스 탈퇴 이유동♡,1
알,Noun,"나는 알지롱~원더걸스 탈퇴 이유동♡""",1
알,Noun,남자 백댄서중에 한명 계속 막 웃는데 막 너무 설레는거 알아? 아니 웃는거 뭐 얼마나 별거라고 아 근데 웃는거 아무리 봐도 귀엽단 말이야,1
알,Noun,녀ㅜ뮤ㅓㅎ로촤나퓨낭ㅍ알나유여ㅔㅠ 오양ㅍ유?,1
알려주고,Verb,"567,아니 제발 바바티비 어디서보는진 알려주고 얘기하라고.. 나도보고싶다고",1
알려주고,Verb,"573,진짜 댓글보면 전부 바바티비 도배네 뭐임 대체 바바티비가 좀 알려주고 얘기해라",1
알려주고,Verb,아니 제발 바바티비 어디서보는진 알려주고 얘기하라고.. 나도보고싶다고,1
알려주고,Verb,진짜 댓글보면 전부 바바티비 도배네 뭐임 대체 바바티비가 좀 알려주고 얘기해라,1
알려주세요,Verb,1:15 선미님 옆에 귀엽게 웃는 남자 분 누구신지 아시는 천사 분 제발 알려주세요 ㅠㅠㅠㅠㅠㅠㅠㅠ,1
알려주세요,Verb,"75,1:15 선미님 옆에 귀엽게 웃는 남자 분 누구신지 아시는 천사 분 제발 알려주세요 ㅠㅠㅠㅠㅠㅠㅠㅠ",1
알빠없,Noun,"523,남자들은 알빠없고 선미 미쳣노",1
알빠없,Noun,남자들은 알빠없고 선미 미쳣노,1
알슈,Noun,"294,카메라 뭘로 찍으신건지 알슈있을까요ㅠㅠ",1
알슈,Noun,카메라 뭘로 찍으신건지 알슈있을까요ㅠㅠ,1
알차네,Adjective,"489,진짜 몸은 말랐어도 알차네",1
알차네,Adjective,진짜 몸은 말랐어도 알차네,1
압도,Noun,"91,실물이 진짜 ㅠ ㅠ 분위기 압도함 너무 너무 아름다워요 ㅠ ㅠ",1
압도,Noun,실물이 진짜 ㅠ ㅠ 분위기 압도함 너무 너무 아름다워요 ㅠ ㅠ,1
앗,Noun,앗따거,1
앞,Noun,18:25 앞에 남자 댄서분 웃지마세요 저 죽어요 ㅠㅠ 원밀리언에서 본거같은데 ...❤️,1
앞,Noun,"266,헐 저 앞에 계시는 남자백댄서 대박..웃는것봐 오져ㅜㅜㅜ",1
앞,Noun,"93,""18:25 앞에 남자 댄서분 웃지마세요 저 죽어요 ㅠㅠ 원밀리언에서 본거같은데 ...❤️",1
앞,Noun,아니 맨앞자리믄 다 여자야 엌ㅋㅋㅋㅋㅋㅋㅋ ㅁㅊ 나도 언니 가까이서보고싶다 ㅠㅠㅠㅠㅠㅠ,1
앞,Noun,"아니 맨앞자리믄 다 여자야 엌ㅋㅋㅋㅋㅋㅋㅋ ㅁㅊ 나도 언니 가까이서보고싶다 ㅠㅠㅠㅠㅠㅠ""",1
앞,Noun,앞여자백댄서도,2
앞,Noun,헐 저 앞에 계시는 남자백댄서 대박..웃는것봐 오져ㅜㅜㅜ,1
애,Noun,"258,걍 선미가 최고네......이거 보니 요즘 걸 그룹애들.........눈에 안차네........",1
애,Noun,"515,""물총 애지간히 쏴라",1
애,Noun,"529,난 잘 모르겠는데 현아나 선미 같이 섹스어필 강하게 하는 친구들은 별로 안예쁜거 같애...음... 내가 노땅인가..",1
애,Noun,가슴 큰애들이 입으니 좀 민망하던데,1
애,Noun,"가슴 큰애들이 입으니 좀 민망하던데""",1
애,Noun,걍 선미가 최고네......이거 보니 요즘 걸 그룹애들.........눈에 안차네........,1
애,Noun,난 잘 모르겠는데 현아나 선미 같이 섹스어필 강하게 하는 친구들은 별로 안예쁜거 같애...음... 내가 노땅인가..,1
애,Noun,물총 애지간히 쏴라,1
야,Josa,"125,아니 선미야 대체 이게 무슨일이냐...",1
야,Josa,"197,선미도 넘 예쁘고 아니 구릿빛 댄서분 무슨일이야..ㅜㅠㅠ 심장터지것어",1
야,Josa,"246,뭐야 잠만 무슨 허리가 제 허벅지네요...........",1
야,Josa,"280,선미야 고맙다..건강하게 있어줘..",1
야,Josa,"307,오우 지져스 선미야 오우야 진짜 사랑한다 추앙한다",1
야,Josa,"73,뭐야 여기 백댄서분들.......장난아닌데......?",1
야,Josa,뭐야 여기 백댄서분들.......장난아닌데......?,1
야,Josa,뭐야 잠만 무슨 허리가 제 허벅지네요...........,1
야,Josa,선미도 넘 예쁘고 아니 구릿빛 댄서분 무슨일이야..ㅜㅠㅠ 심장터지것어,1
야,Josa,선미야 고맙다..건강하게 있어줘..,1
야,Josa,아니 맨앞자리믄 다 여자야 엌ㅋㅋㅋㅋㅋㅋㅋ ㅁㅊ 나도 언니 가까이서보고싶다 ㅠㅠㅠㅠㅠㅠ,1
야,Josa,"아니 맨앞자리믄 다 여자야 엌ㅋㅋㅋㅋㅋㅋㅋ ㅁㅊ 나도 언니 가까이서보고싶다 ㅠㅠㅠㅠㅠㅠ""",1
야,Josa,아니 선미야 대체 이게 무슨일이냐...,1
야,Josa,오우 지져스 선미야 오우야 진짜 사랑한다 추앙한다,1
야옹,Adverb,•미야옹,1
야해,Adjective,"587,""선미는 저옷이 야해보이지 않네",1
야해,Adjective,선미는 저옷이 야해보이지 않네,1
약간,Noun,"308,어! 거기에 1:31에 약간 프듀에 나온 1000%만드신분이랑 닮았다",1
약간,Noun,어! 거기에 1:31에 약간 프듀에 나온 1000%만드신분이랑 닮았다,1
얄라,Noun,얄라리얄라셩,1
얇고,Adjective,"126,부럽다 뼈 얇고 선 예쁘고 하얘서 ㅅㅂ 나는 덩치커서 저렇게 안되는데",1
얇고,Adjective,부럽다 뼈 얇고 선 예쁘고 하얘서 ㅅㅂ 나는 덩치커서 저렇게 안되는데,1
얇으시,Adjective,"448,다리 겁나 얇으시닫ㄷ",1
얇으시,Adjective,다리 겁나 얇으시닫ㄷ,1
얇은거고,Adjective,"311,""와우 겁나 다들 핫하네요 언니 겁나 이뿌고 ㅠㅜㅠ 백댄서분들 겁나 몸매 쩔고 저정도몸만들려면 얼마나 운동을 해야하는지 ㄷㄷ 언니 다리는 왜케 얇은거고 ㅠㅜㅠㅠ롱다리 으어어어어",1
얇은거고,Adjective,와우 겁나 다들 핫하네요 언니 겁나 이뿌고 ㅠㅜㅠ 백댄서분들 겁나 몸매 쩔고 저정도몸만들려면 얼마나 운동을 해야하는지 ㄷㄷ 언니 다리는 왜케 얇은거고 ㅠㅜㅠㅠ롱다리 으어어어어,1
양,Noun,"214,녀ㅜ뮤ㅓㅎ로촤나퓨낭ㅍ알나유여ㅔㅠ 오양ㅍ유?",1
양,Noun,녀ㅜ뮤ㅓㅎ로촤나퓨낭ㅍ알나유여ㅔㅠ 오양ㅍ유?,1
양말,Noun,"287,물 존나 맞는데 양말 신고 있음ㅎㄷㄷ",1
양말,Noun,물 존나 맞는데 양말 신고 있음ㅎㄷㄷ,1
양맹민,Noun,양맹민,3
양배추,Noun,양배추즙,1
양치,Noun,"484,이거보고 양치하려고 화장실가서 거울보니까 극혐이네",1
양치,Noun,이거보고 양치하려고 화장실가서 거울보니까 극혐이네,1
얘,Noun,"126,부럽다 뼈 얇고 선 예쁘고 하얘서 ㅅㅂ 나는 덩치커서 저렇게 안되는데",1
얘,Noun,"149,왜 선미 무릎 얘긴 없는거지 ㅠㅠ 까진거 같은데 ㅠ",1
얘,Noun,"493,와 여기는 손크기 가지고 지랄 하는얘들없어서 좋네",1
얘,Noun,부럽다 뼈 얇고 선 예쁘고 하얘서 ㅅㅂ 나는 덩치커서 저렇게 안되는데,1
얘,Noun,와 여기는 손크기 가지고 지랄 하는얘들없어서 좋네,1
얘,Noun,왜 선미 무릎 얘긴 없는거지 ㅠㅠ 까진거 같은데 ㅠ,1
얘기,Noun,"302,뭔 댓글에 빽댄서 얘기 밖에 없누 ㅋㅋ 선미 춤인데 ㅋㅎㅋㅎㅋ",1
얘기,Noun,"567,아니 제발 바바티비 어디서보는진 알려주고 얘기하라고.. 나도보고싶다고",1
얘기,Noun,"573,진짜 댓글보면 전부 바바티비 도배네 뭐임 대체 바바티비가 좀 알려주고 얘기해라",1
얘기,Noun,"67,백댄서 얘기 말고 선미 얘기좀 해줘ㅠㅠ 선미언니 진짜 너무 이쁘다ㅜㅜ 마르면 보통 볼륨감 같은 게 적은데 같은 여자가 봐도 너무 훌륭한 몸매ㅠㅠ 워너비ㅠㅠ 다리 짱 길어요ㅠㅠ",2
얘기,Noun,뭔 댓글에 빽댄서 얘기 밖에 없누 ㅋㅋ 선미 춤인데 ㅋㅎㅋㅎㅋ,1
얘기,Noun,백댄서 얘기 말고 선미 얘기좀 해줘ㅠㅠ 선미언니 진짜 너무 이쁘다ㅜㅜ 마르면 보통 볼륨감 같은 게 적은데 같은 여자가 봐도 너무 훌륭한 몸매ㅠㅠ 워너비ㅠㅠ 다리 짱 길어요ㅠㅠ,2
얘기,Noun,아니 제발 바바티비 어디서보는진 알려주고 얘기하라고.. 나도보고싶다고,1
얘기,Noun,진짜 댓글보면 전부 바바티비 도배네 뭐임 대체 바바티비가 좀 알려주고 얘기해라,1
어,Eomi,"308,어! 거기에 1:31에 약간 프듀에 나온 1000%만드신분이랑 닮았다",1
어,Eomi,어! 거기에 1:31에 약간 프듀에 나온 1000%만드신분이랑 닮았다,1
어게인,Noun,Beginagain 비긴어게인,1
어게인,Noun,🎧수현 Playlist🎧 천상의 목소리 '수현' 시즌 전곡 모음집 1탄 | 비긴어게인 모아듣기,1
어그,Noun,"243,썸네일 제발 바꿔주세요 조회소 어그로 ;;",1
어그,Noun,"293,썸네일 진짜... 존나 어그로충이다",1
어그,Noun,썸네일 제발 바꿔주세요 조회소 어그로 ;;,1
어그,Noun,썸네일 진짜... 존나 어그로충이다,1
어깨,Noun,"79,몸매 진짜 이쁘다 특히 어깨각잡힌거 왤케 이뿜",1
어깨,Noun,몸매 진짜 이쁘다 특히 어깨각잡힌거 왤케 이뿜,1
어디,Noun,"583,바바티비 홍보좀 그만해라 ㅡㅡ 그래서 어디다 검색한다고?",1
어디,Noun,바바티비 홍보좀 그만해라 ㅡㅡ 그래서 어디다 검색한다고?,1
어디,Noun,저저기 인서? 어디 인서? 저기 박인서?,1
어디가,Noun,"585,아무리 봐도 몸매가 너무 노답인데 어디가 예쁜거냐",1
어디가,Noun,아무리 봐도 몸매가 너무 노답인데 어디가 예쁜거냐,1
어디서,Adverb,"409,넘말랏다  체력이어디서나오지",1
어디서,Adverb,"425,""마른몸에서 어떻게 저렇게 (노래부르는거,모든춤) 특히 일시적으로 반동주는걸 할 수 있죠? 힘이 어디서 나와요?",1
어디서,Adverb,"567,아니 제발 바바티비 어디서보는진 알려주고 얘기하라고.. 나도보고싶다고",1
어디서,Adverb,넘말랏다  체력이어디서나오지,1
어디서,Adverb,"마른몸에서 어떻게 저렇게 (노래부르는거,모든춤) 특히 일시적으로 반동주는걸 할 수 있죠? 힘이 어디서 나와요?",1
어디서,Adverb,아니 제발 바바티비 어디서보는진 알려주고 얘기하라고.. 나도보고싶다고,1
어딜,Adverb,0:11 남자 댄서분 어딜보세요????,1
어딜,Adverb,"517,0:11 남자 댄서분 어딜보세요????",1
어딨을까,Verb,"4,행사에 녹아드는거 진짜 멋있다. 무대 위에서 젖어서 어쩔 수 없다면서 속눈썹 떼고 렌즈 빠졌다며 나머지 한쪽도 빼고 하는 아이돌이 어딨을까",1
어딨을까,Verb,행사에 녹아드는거 진짜 멋있다. 무대 위에서 젖어서 어쩔 수 없다면서 속눈썹 떼고 렌즈 빠졌다며 나머지 한쪽도 빼고 하는 아이돌이 어딨을까,1
어떻게,Adjective,"194,와 남자 백댄서들 진짜 넘 잘생겼다ㅠㅠㅠ 선미님은 어떻게 남녀 구분안하고 이렇게 눈호강을 시켜주실까..",1
어떻게,Adjective,"425,""마른몸에서 어떻게 저렇게 (노래부르는거,모든춤) 특히 일시적으로 반동주는걸 할 수 있죠? 힘이 어디서 나와요?",1
어떻게,Adjective,"526,예쁜 장면도 많은데 왜 굳이 저런 썸네일? 여자연예인이 어떻게 소비되는지 뻔히 보이구요 ~~ 미야 예쁜 것만 보고 지내기 💙💙💙",1
어떻게,Adjective,"마른몸에서 어떻게 저렇게 (노래부르는거,모든춤) 특히 일시적으로 반동주는걸 할 수 있죠? 힘이 어디서 나와요?",1
어떻게,Adjective,예쁜 장면도 많은데 왜 굳이 저런 썸네일? 여자연예인이 어떻게 소비되는지 뻔히 보이구요 ~~ 미야 예쁜 것만 보고 지내기 💙💙💙,1
어떻게,Adjective,와 남자 백댄서들 진짜 넘 잘생겼다ㅠㅠㅠ 선미님은 어떻게 남녀 구분안하고 이렇게 눈호강을 시켜주실까..,1
어머,Noun,뒤에너어머,1
어스름,Noun,_어스름한달빛즈음,1
어어,Exclamation,"311,""와우 겁나 다들 핫하네요 언니 겁나 이뿌고 ㅠㅜㅠ 백댄서분들 겁나 몸매 쩔고 저정도몸만들려면 얼마나 운동을 해야하는지 ㄷㄷ 언니 다리는 왜케 얇은거고 ㅠㅜㅠㅠ롱다리 으어어어어",1
어어,Exclamation,와우 겁나 다들 핫하네요 언니 겁나 이뿌고 ㅠㅜㅠ 백댄서분들 겁나 몸매 쩔고 저정도몸만들려면 얼마나 운동을 해야하는지 ㄷㄷ 언니 다리는 왜케 얇은거고 ㅠㅜㅠㅠ롱다리 으어어어어,1
어울리는듯,Verb,"580,선미는 날씬하다는 표현보다는 뼈밖에 없다고 말하는게 어울리는듯ᆢ",1
어울리는듯,Verb,선미는 날씬하다는 표현보다는 뼈밖에 없다고 말하는게 어울리는듯ᆢ,1
어쩔,Adverb,"4,행사에 녹아드는거 진짜 멋있다. 무대 위에서 젖어서 어쩔 수 없다면서 속눈썹 떼고 렌즈 빠졌다며 나머지 한쪽도 빼고 하는 아이돌이 어딨을까",1
어쩔,Adverb,행사에 녹아드는거 진짜 멋있다. 무대 위에서 젖어서 어쩔 수 없다면서 속눈썹 떼고 렌즈 빠졌다며 나머지 한쪽도 빼고 하는 아이돌이 어딨을까,1
