형태소,품사,분류,카운트
콩,Noun,나물콩,1
쾅,Noun,(보창)오 오 간다 (샷건)쾅쾅쾅,1
쾅,Noun,"(보창)오 오 간다 (샷건)쾅쾅쾅""",1
쾅쾅,Adverb,(보창)오 오 간다 (샷건)쾅쾅쾅,1
쾅쾅,Adverb,"(보창)오 오 간다 (샷건)쾅쾅쾅""",1
쿠쿠,Noun,쿠쿠,2
큐,Noun,"1248,슴술 할수도 있지 왜그러냐ㅋㅋ큐ㅠㅜㅠ 이뻐보이고 싶은건 당연! 수술하는 것도 본인 맘인데  뭐라하는거 너무함 으으",1
큐,Noun,슴술 할수도 있지 왜그러냐ㅋㅋ큐ㅠㅜㅠ 이뻐보이고 싶은건 당연! 수술하는 것도 본인 맘인데  뭐라하는거 너무함 으으,1
큐티,Noun,"129,개 섹시해...일반적으로 큐티섹시 내 스탈~~",1
큐티,Noun,"270,은솔은 큐티섹시인듯",1
큐티,Noun,개 섹시해...일반적으로 큐티섹시 내 스탈~~,1
큐티,Noun,은솔은 큐티섹시인듯,1
크,Verb,"1004,이분은 진짜 머리묶는게 제일 어울려ㅜㅠ 아 진짜 몸도 예쁘시고 얼굴도 너무 여신이심 ㅠ.ㅠ크앙",1
크,Verb,이분은 진짜 머리묶는게 제일 어울려ㅜㅠ 아 진짜 몸도 예쁘시고 얼굴도 너무 여신이심 ㅠ.ㅠ크앙,1
크다,Verb,"724,크다 해보고싶다.",1
크다,Verb,크다 해보고싶다.,1
크더라구요,Verb,남순이랑 합방영상보고 왔는데 은솔이도 현실이랑 갭차이 크더라구요!!,2
크러쉬,Noun,"1010,유후!!!!언니 이뻐요!!! 걸크러쉬!!! 날 가져요엉엉ㅠㅜ",1
크러쉬,Noun,"343,일케 웨이브야를 이어서 밤비노에 걸크러쉬 레이샤도 세계로 뻗어나가겠네 ㅋㅋㅋ",1
크러쉬,Noun,"508,걸크러쉬 검색해도 안나오내",1
크러쉬,Noun,걸크러쉬 검색해도 안나오내,1
크러쉬,Noun,유후!!!!언니 이뻐요!!! 걸크러쉬!!! 날 가져요엉엉ㅠㅜ,1
크러쉬,Noun,일케 웨이브야를 이어서 밤비노에 걸크러쉬 레이샤도 세계로 뻗어나가겠네 ㅋㅋㅋ,1
크레스포,Noun,H.크레스포,1
크루,Noun,크루로광부,1
크신,Verb,"46,귀엽다는거의 만렙수준이네....머가리에든게 궁금하다.....누님 키도 크신데 인생 대박나세여ㅎㅎ",1
크신,Verb,귀엽다는거의 만렙수준이네....머가리에든게 궁금하다.....누님 키도 크신데 인생 대박나세여ㅎㅎ,1
크으,Exclamation,"738,크으 좋구만",1
크으,Exclamation,크으 좋구만,1
큰,Verb,"1403,하진짜..다큰여자가 이러는 섹시춤추면..정말감사합니다♥♥",1
큰,Verb,하진짜..다큰여자가 이러는 섹시춤추면..정말감사합니다♥♥,1
큰거,Verb,"414,와..  ㄷㄷ 섹시하자너  ........... 큰거봐....와일브러 저렇게 색시하게 춤추지? 졸 색기",1
큰거,Verb,와..  ㄷㄷ 섹시하자너  ........... 큰거봐....와일브러 저렇게 색시하게 춤추지? 졸 색기,1
큰게슴,Noun,"929,큰게슴ㅋ",1
큰게슴,Noun,큰게슴ㅋ,1
큰데,Verb,"112,와...가슴이 저렇게 큰데 수술을 안했다니! 나도 지금 거슴 커질려고 마사지 열심히 하는데ㅠ",1
큰데,Verb,와...가슴이 저렇게 큰데 수술을 안했다니! 나도 지금 거슴 커질려고 마사지 열심히 하는데ㅠ,1
클라스,Noun,"1026,""골반 돌리는 클라스 오진다",1
클라스,Noun,"813,일반 여자가 저렇게 벗고 춘다고 생각하면 보기싫은데 얘가 해서.. 1200만..와아..ㄹㅇ 클라스 좀 봐바라..ㄷㄷ;",1
클라스,Noun,골반 돌리는 클라스 오진다,1
클라스,Noun,일반 여자가 저렇게 벗고 춘다고 생각하면 보기싫은데 얘가 해서.. 1200만..와아..ㄹㅇ 클라스 좀 봐바라..ㄷㄷ;,1
클럽,Noun,"1217,춤이나 복장 컨셉이 점점 스트립클럽이 되간다..",1
클럽,Noun,"1350,클럽으로 가라",1
클럽,Noun,춤이나 복장 컨셉이 점점 스트립클럽이 되간다..,1
클럽,Noun,클럽으로 가라,1
클린,Noun,"648,클린채팅",1
클린,Noun,클린채팅,1
킁,Noun,"537,킁.!킁.!",2
킁,Noun,킁.!킁.!,2
키,Noun,[미쿠쨩 다이스키!],1
키,Noun,"[미쿠쨩 다이스키!]""",1
키,Noun,조슈아발터 키미히,1
키,Noun,키미,1
키도,Noun,"46,귀엽다는거의 만렙수준이네....머가리에든게 궁금하다.....누님 키도 크신데 인생 대박나세여ㅎㅎ",1
키도,Noun,귀엽다는거의 만렙수준이네....머가리에든게 궁금하다.....누님 키도 크신데 인생 대박나세여ㅎㅎ,1
키우고,Verb,"463,ㅋㅋㅋ 여기서 성상품화 극혐 ㅇㅈㄹ하는애들 ㅈ나 맘에 안드네 자기들이 저렇게해서 돈벌겠다는데 뭔상관 그만큼 악플 같은걸로 고통받는데 춤추는것도 자기가 원해서 노력해서 실력키우고 했을거고 몸매도 자기관리 열심히 해서 저렇게 하는건데 성상품화라...",1
키우고,Verb,ㅋㅋㅋ 여기서 성상품화 극혐 ㅇㅈㄹ하는애들 ㅈ나 맘에 안드네 자기들이 저렇게해서 돈벌겠다는데 뭔상관 그만큼 악플 같은걸로 고통받는데 춤추는것도 자기가 원해서 노력해서 실력키우고 했을거고 몸매도 자기관리 열심히 해서 저렇게 하는건데 성상품화라...,1
킬러,Noun,노스킬러,1
킬링,Noun,"312,킬링파트 0:27",1
킬링,Noun,킬링파트 0:27,1
킴,Noun,킴지혁,1
타,Modifier,리스타터,1
타,Noun,"286,아 조타",1
타,Noun,"517,저분은 집에가서 현타 얼마나 오실까 어후...",1
타,Noun,아 조타,1
타,Noun,저분은 집에가서 현타 얼마나 오실까 어후...,1
타래,Noun,검은실타래,1
타의,Noun,"677,의상이나 춤이 야한게 자의든 타의든 어짜피 악플이 달릴거는 당연히 알고 본인이 감수해야 하는거 아닌가? 물론 성드립이나 성희롱 등에 악플들은 나쁜거지만 이런 댓글들이 달릴건 본인도 알고 있었을거고 또 그럴걸 감수할 자신있었기 때문에 한거지",1
타의,Noun,의상이나 춤이 야한게 자의든 타의든 어짜피 악플이 달릴거는 당연히 알고 본인이 감수해야 하는거 아닌가? 물론 성드립이나 성희롱 등에 악플들은 나쁜거지만 이런 댓글들이 달릴건 본인도 알고 있었을거고 또 그럴걸 감수할 자신있었기 때문에 한거지,1
타인,Noun,"35,""귀엽고 섹시하면서 수위강한건맞지만 타인에게 함부러말하진말자,""",1
타인,Noun,"귀엽고 섹시하면서 수위강한건맞지만 타인에게 함부러말하진말자,",1
타임,Noun,"1410,싫어요 누른 애들 최소 현자타임",1
타임,Noun,싫어요 누른 애들 최소 현자타임,1
타조,Noun,"1073,타조같아...",1
타조,Noun,"1117,저 허리에 타조털은 왜단거지? 없는의상이 더 이쁠듯",1
타조,Noun,"1425,타조도아니고 골반에뭐단거얔ㅋㅋㅋㅋ",1
타조,Noun,저 허리에 타조털은 왜단거지? 없는의상이 더 이쁠듯,1
타조,Noun,타조같아...,1
타조,Noun,타조도아니고 골반에뭐단거얔ㅋㅋㅋㅋ,1
탁,Noun,"720,누나 사랑해요 탁탁탁!",1
탁,Noun,누나 사랑해요 탁탁탁!,1
탁탁,Noun,+후웅엨 그래도 탁탁님의 프사는 맘에드네요,1
탁탁,Noun,"1429,+후웅엨 그래도 탁탁님의 프사는 맘에드네요",1
탁탁,Noun,"720,누나 사랑해요 탁탁탁!",1
탁탁,Noun,누나 사랑해요 탁탁탁!,1
탑,Noun,"1003,직캠계의 레전드 원탑",1
탑,Noun,직캠계의 레전드 원탑,1
탓,Noun,"509,보창이 생각나는건 기분탓?(보빠야)",1
탓,Noun,"882,민아닮은거 기분탓?",1
탓,Noun,민아닮은거 기분탓?,1
탓,Noun,보창이 생각나는건 기분탓?(보빠야),1
탕탕,Adverb,마라탕탕,1
태,Noun,"792,춤추는사람한태 악플 개지리네",1
태,Noun,엄정태,1
태,Noun,춤추는사람한태 악플 개지리네,1
태경,Noun,태경,1
태리,Noun,태리,1
태무,Noun,TaeMu태무,1
태어나,Verb,"565,니네 먹으라고 태어나신분 아니니까 닥쳐;",1
태어나,Verb,니네 먹으라고 태어나신분 아니니까 닥쳐;,1
태어나겠어요,Verb,"40,""다음생은 이 언니로 태어나겠어요... 미래의 배우자가 부러운건 첨이양,,ㅜㅜ,, 아닠 배에 아무것도 없다니""",1
태어나겠어요,Verb,"다음생은 이 언니로 태어나겠어요... 미래의 배우자가 부러운건 첨이양,,ㅜㅜ,, 아닠 배에 아무것도 없다니",1
태어난,Verb,나를 빛내주시 위해 태어난 존재란다너희는,1
택,Noun,202전현택,1
탱,Adverb,탱구,1
터,Noun,리스타터,1
터,Noun,햄s터방송tv,1
털,Noun,"1089,바지에털없으면 훨씬더 섹시할듯",1
털,Noun,"923,이건 의상입힌사람이 ㄹㅇ꼴잘알임 저 중간 흰털없었음 이정도조회수 안나왔다",1
털,Noun,바지에털없으면 훨씬더 섹시할듯,1
털,Noun,브베후장털,1
털,Noun,이건 의상입힌사람이 ㄹㅇ꼴잘알임 저 중간 흰털없었음 이정도조회수 안나왔다,1
털리네,Verb,"1135,러블리즈는 댄스팀한테도 조회수 털리네",1
털리네,Verb,러블리즈는 댄스팀한테도 조회수 털리네,1
털배,Noun,털배,1
털실쥐,Noun,털실쥐,1
털은,Verb,"1117,저 허리에 타조털은 왜단거지? 없는의상이 더 이쁠듯",1
털은,Verb,저 허리에 타조털은 왜단거지? 없는의상이 더 이쁠듯,1
테,Noun,테이스트맨Taste Man,2
텐데,Eomi,"1182,얼굴 예쁜데....그냥 걸그룹 했어도 저 정도 옷 입고 이 정도 수위의 춤을 출 필요는 없었을 텐데.....직캠 조회수 잘 나온다고 자기가 돈 버는 것도 아니고......",1
텐데,Eomi,얼굴 예쁜데....그냥 걸그룹 했어도 저 정도 옷 입고 이 정도 수위의 춤을 출 필요는 없었을 텐데.....직캠 조회수 잘 나온다고 자기가 돈 버는 것도 아니고......,1
텐데,Noun,"1167,""아니 여자가 대놓고 옷 반쯤 안입고 춤추는게 자기 의사로 저러는걸텐데",1
텐데,Noun,아니 여자가 대놓고 옷 반쯤 안입고 춤추는게 자기 의사로 저러는걸텐데,1
텐트,Noun,"1228,저기 있는 애들 서있을수 있냐 ㅋㅋㅋㅋㅋ 존슨 텐트치고 있을듯",1
텐트,Noun,"204,아침기상마다 텐트친 상태에서 본다...",1
텐트,Noun,아침기상마다 텐트친 상태에서 본다...,1
텐트,Noun,저기 있는 애들 서있을수 있냐 ㅋㅋㅋㅋㅋ 존슨 텐트치고 있을듯,1
토스트,Noun,토스트,1
톡,Noun,"987,저랑 톡할 남자있나여",1
톡,Noun,저랑 톡할 남자있나여,1
통,Noun,배달통,1
툐,Noun,"1446,ㄴㄸ툐",1
툐,Noun,ㄴㄸ툐,1
툭하면,Noun,"583,몸 얇은거보소 이야 툭하면 부러지겠네",1
툭하면,Noun,몸 얇은거보소 이야 툭하면 부러지겠네,1
튜브,Noun,"51,깨튜브 보고 온사람?",1
튜브,Noun,깨튜브 보고 온사람?,1
트리,Noun,ᄏ하얀트리,1
트위치,Noun,"295,왜 나만 트위치도네가 생각나지 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ",1
트위치,Noun,왜 나만 트위치도네가 생각나지 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,1
특히,Adverb,"1002,은솔언니 이쁘고 하얗고 몸매도 갑이라서 모든 영상 챙겨봄ㅎㅎ 핳ㅎ하하 언니 싸랑해여 다이어트할때 특히 언니 영상 많이 봅니다!!!😍",1
특히,Adverb,"1392,가슴 성형한건가?원래는 가슴 많이 흔들릴텐데 제가 여자라서아는데 가슴은 지방이라 흔들려요.특히 거의 파인옷입으면 더그렇죠.",1
특히,Adverb,가슴 성형한건가?원래는 가슴 많이 흔들릴텐데 제가 여자라서아는데 가슴은 지방이라 흔들려요.특히 거의 파인옷입으면 더그렇죠.,1
특히,Adverb,은솔언니 이쁘고 하얗고 몸매도 갑이라서 모든 영상 챙겨봄ㅎㅎ 핳ㅎ하하 언니 싸랑해여 다이어트할때 특히 언니 영상 많이 봅니다!!!😍,1
틀다가,Verb,"1281,학교에서 자유시간에 저거틀다가 쌤한테걸려서 남자애들이랑  혼남 ㅠㅠ",1
틀다가,Verb,학교에서 자유시간에 저거틀다가 쌤한테걸려서 남자애들이랑  혼남 ㅠㅠ,1
티,Noun,"1377,티 너무난다",1
티,Noun,"1383,수술한거  너무 티난다",1
티,Noun,"754,악플다는 사람들 성적발언 다는사람들 제발 선 좀 넘지마ㅋㅋㅋ입장바꿔서 생각하던가 머리에 뭐가 들었나 가정 교육 잘못받았다고 티내는것도아니고",1
티,Noun,수술한거  너무 티난다,1
티,Noun,악플다는 사람들 성적발언 다는사람들 제발 선 좀 넘지마ㅋㅋㅋ입장바꿔서 생각하던가 머리에 뭐가 들었나 가정 교육 잘못받았다고 티내는것도아니고,1
티,Noun,티 너무난다,1
티나,Noun,"1386,입벌리면섹쉬하다고생각하나보네  겁나 싼티나구만",1
티나,Noun,입벌리면섹쉬하다고생각하나보네  겁나 싼티나구만,1
티모,Noun,티모,1
티비,Noun," """"공연티비"""" 채널을 방문해 보시고 관심 있으시면 문의주세요. 즐거운 시간 되세요.",1
티비,Noun," """"공연티비"""" 채널을 방문해 보시고 관심 있으시면 문의주세요. 즐거운 시간 되세요.""",1
티비,Noun," """"공연티비""""는 당신을 스타로 만들어 드립니다.",2
티스,Noun,"616,지금보니까 약간 맨티스 닮았네",1
티스,Noun,지금보니까 약간 맨티스 닮았네,1
티켓,Noun,"1265,몇명 천국으로 보냈을까? 천국행 직행 티켓인데",1
티켓,Noun,몇명 천국으로 보냈을까? 천국행 직행 티켓인데,1
팀,Noun,"1000,""근데 여기댓글 ㅈㄹ 가식적인게 아예 팬티까는 다른 댄스팀직캠영상은 1도 쉴드안치더니 팬티도 안까고 선을 지키면서 활동하는 댄스팀은 쉴드 오지게 치네.",2
팀,Noun,"1028,댄스팀은 무슨 춤 난이도가 존나 쉽고 잘추는게 아니라 섹시하게 추는거지",1
팀,Noun,"1135,러블리즈는 댄스팀한테도 조회수 털리네",1
팀,Noun,"301,근데 밤비노가 댄스팀인가요?? 처음봐서 ;;;",1
팀,Noun,"32,남자도 이런 댄스팀 만들어조ㅠㅠ",1
팀,Noun,근데 밤비노가 댄스팀인가요?? 처음봐서 ;;;,1
팀,Noun,근데 여기댓글 ㅈㄹ 가식적인게 아예 팬티까는 다른 댄스팀직캠영상은 1도 쉴드안치더니 팬티도 안까고 선을 지키면서 활동하는 댄스팀은 쉴드 오지게 치네.,2
팀,Noun,남자도 이런 댄스팀 만들어조ㅠㅠ,1
팀,Noun,댄스팀은 무슨 춤 난이도가 존나 쉽고 잘추는게 아니라 섹시하게 추는거지,1
팀,Noun,러블리즈는 댄스팀한테도 조회수 털리네,1
파는,Verb,"903,저게 걸그룹이냐 도가 지나치네;; 딸감으로는 ㅈㄴ감사하지만 남들이 보기엔 걍 몸파는 것처럼 보임 외국인들이   k팝을 안좋게볼까 걱정이다 진심ㅋㅋㅋㅋ",1
파는,Verb,저게 걸그룹이냐 도가 지나치네;; 딸감으로는 ㅈㄴ감사하지만 남들이 보기엔 걍 몸파는 것처럼 보임 외국인들이   k팝을 안좋게볼까 걱정이다 진심ㅋㅋㅋㅋ,1
파도,Noun,파도,1
파이,Noun,레몬파이,1
파이팅,Noun,"사회악이다,정말  소속사들이 이런 악플들, 성희롱들 가만안뒀으면 좋겠다 성희롱과 악플 때문에  정신적으로 힘드셨을 은솔언니!  좋은일만있으셨으면 좋겠고 또 원하는일만 있으면좋겠습니다 파이팅 !언니 잘되길 빌게요!🙏🏻💕💕",1
파이팅,Noun,"사회악이다,정말  소속사들이 이런 악플들, 성희롱들 가만안뒀으면 좋겠다 성희롱과 악플 때문에  정신적으로 힘드셨을 은솔언니!  좋은일만있으셨으면 좋겠고 또 원하는일만 있으면좋겠습니다 파이팅 !언니 잘되길 빌게요!🙏🏻💕💕""",1
파인,Verb,"1392,가슴 성형한건가?원래는 가슴 많이 흔들릴텐데 제가 여자라서아는데 가슴은 지방이라 흔들려요.특히 거의 파인옷입으면 더그렇죠.",1
파인,Verb,가슴 성형한건가?원래는 가슴 많이 흔들릴텐데 제가 여자라서아는데 가슴은 지방이라 흔들려요.특히 거의 파인옷입으면 더그렇죠.,1
파친,Noun,파친미미,1
파킬,Noun,"252,와 이영상도 파킬님이시네... EXID 하니 직캠도 그렇고 밤비노 은솔 직캠도 그렇고...",1
파킬,Noun,와 이영상도 파킬님이시네... EXID 하니 직캠도 그렇고 밤비노 은솔 직캠도 그렇고...,1
파트,Noun,"312,킬링파트 0:27",1
파트,Noun,킬링파트 0:27,1
파티,Noun,"438,""존나 신기한게 인터뷰보고 찾아와서 은솔 성적발언 하지말라면서 재범오빠 찌찌파티 이러고 있는 댓글있네",1
파티,Noun,"580,박재범 찌찌파티 한번더 보러가야겠다.",1
파티,Noun,박재범 찌찌파티 한번더 보러가야겠다.,1
파티,Noun,존나 신기한게 인터뷰보고 찾아와서 은솔 성적발언 하지말라면서 재범오빠 찌찌파티 이러고 있는 댓글있네,1
판,Noun,축잘알판할,2
판다,Noun,지나가는판다 [ 에핑사랑 ],1
판매,Noun,"985,휴지판매합니다 ㅍㅍ",1
판매,Noun,휴지판매합니다 ㅍㅍ,1
판타스틱,Noun,판타스틱;;,1
판타스틱,Noun,"판타스틱;;""",1
팔,Modifier,"511,아니 근데 이상황에서 진짜 다이어트해야된다는생각듬 팔왜저래 얇아",1
팔,Modifier,미치코팔길이,1
팔,Modifier,아니 근데 이상황에서 진짜 다이어트해야된다는생각듬 팔왜저래 얇아,1
팔,Noun,성난팔,1
팔로우,Noun,"691,은솔 나 팔로우 했는데 ㅋㅋ",1
팔로우,Noun,은솔 나 팔로우 했는데 ㅋㅋ,1
팝,Noun,"903,저게 걸그룹이냐 도가 지나치네;; 딸감으로는 ㅈㄴ감사하지만 남들이 보기엔 걍 몸파는 것처럼 보임 외국인들이   k팝을 안좋게볼까 걱정이다 진심ㅋㅋㅋㅋ",1
팝,Noun,저게 걸그룹이냐 도가 지나치네;; 딸감으로는 ㅈㄴ감사하지만 남들이 보기엔 걍 몸파는 것처럼 보임 외국인들이   k팝을 안좋게볼까 걱정이다 진심ㅋㅋㅋㅋ,1
패창,Noun,패창과매창,1
팬,Noun,"1183,pharkil 님 외람된 청인데여기 외국남자들 한국여성에 대한 비하 발언 좀 검열해 주시면 안될까요? 플라스틱이니 뭐니 진짜 같은 한국여성으로써 기분 더럽네여. 은솔 언니 팬인데 정말 외퀴들의 우리나라 여성 혐오 발언 진짜 참기 힘드네요. 외국 남자라면 좀 다를 줄 알고 그동안 호감으로 봐왔는데 다 환상이었네요. 우리를 성적 오브젝트로 보고 더러운 말이나 싸질러대는거 정말 참기 힘드네요. 물론 우리나라 남자들도 그런면에선 비슷하지만 그래도 대부분의 우리나라 남자들은 외국 더러운 동물들이 우리나라 여성들 까대면 어줍잖은 영어로도 변호해주는게 보이네요. 외퀴들 정말 불결.",1
팬,Noun,"1369,진짜 미쳤다 팬은아니지만 이뻐서 봤더니 의상이 너무 과한거 아닌가요? 답없다...저런의상입고 춤추는 사람도 생각해야지...창피한데 어떻게 춤추냐ㅠㅠㅜ",1
팬,Noun,"216,오늘부터 팬한다",1
팬,Noun,"248,딱 정해드립니다. “섹시하다 예쁘다 팬이에요” 여기까지가 딱 선입니다. 이해가 안되시더라도 외우셔서 생활하시면 절대 손해 안보실 거에요. 부디 사회에 벌레가 되지 마세요",1
팬,Noun,"489,근데 저는 이거보고 은솔팬되고 다이어트 결심함ㅋㅋ",1
팬,Noun,Owen팬,1
팬,Noun,pharkil 님 외람된 청인데여기 외국남자들 한국여성에 대한 비하 발언 좀 검열해 주시면 안될까요? 플라스틱이니 뭐니 진짜 같은 한국여성으로써 기분 더럽네여. 은솔 언니 팬인데 정말 외퀴들의 우리나라 여성 혐오 발언 진짜 참기 힘드네요. 외국 남자라면 좀 다를 줄 알고 그동안 호감으로 봐왔는데 다 환상이었네요. 우리를 성적 오브젝트로 보고 더러운 말이나 싸질러대는거 정말 참기 힘드네요. 물론 우리나라 남자들도 그런면에선 비슷하지만 그래도 대부분의 우리나라 남자들은 외국 더러운 동물들이 우리나라 여성들 까대면 어줍잖은 영어로도 변호해주는게 보이네요. 외퀴들 정말 불결.,1
팬,Noun,근데 저는 이거보고 은솔팬되고 다이어트 결심함ㅋㅋ,1
팬,Noun,딱 정해드립니다. “섹시하다 예쁘다 팬이에요” 여기까지가 딱 선입니다. 이해가 안되시더라도 외우셔서 생활하시면 절대 손해 안보실 거에요. 부디 사회에 벌레가 되지 마세요,1
팬,Noun,오늘부터 팬한다,1
팬,Noun,저는 아이돌 덕질이 취미인사람인데 현재 aoa을 덕질하는 팬입니다.,1
팬,Noun,"저는 아이돌 덕질이 취미인사람인데 현재 aoa을 덕질하는 팬입니다.""",1
팬,Noun,진짜 미쳤다 팬은아니지만 이뻐서 봤더니 의상이 너무 과한거 아닌가요? 답없다...저런의상입고 춤추는 사람도 생각해야지...창피한데 어떻게 춤추냐ㅠㅠㅜ,1
팬더,Noun,팬더,1
팬텀,Noun,공포의팬텀,1
팬티,Noun,"1000,""근데 여기댓글 ㅈㄹ 가식적인게 아예 팬티까는 다른 댄스팀직캠영상은 1도 쉴드안치더니 팬티도 안까고 선을 지키면서 활동하는 댄스팀은 쉴드 오지게 치네.",2
팬티,Noun,"1317,저거 팬티아님?ㅋㅋㅋ",1
팬티,Noun,"1488,저건 걍 팬티임",1
팬티,Noun,"1503,바지야?팬티야?",1
팬티,Noun,"1505,아닌가 팬티인가",1
팬티,Noun,"400,팬티서 손빼라 형은 다 알고있다",1
팬티,Noun,"411,바지가 내 팬티보다 짧네 슈밬ㅋㅋㅋ",1
팬티,Noun,근데 여기댓글 ㅈㄹ 가식적인게 아예 팬티까는 다른 댄스팀직캠영상은 1도 쉴드안치더니 팬티도 안까고 선을 지키면서 활동하는 댄스팀은 쉴드 오지게 치네.,2
팬티,Noun,바지가 내 팬티보다 짧네 슈밬ㅋㅋㅋ,1
팬티,Noun,바지야?팬티야?,1
팬티,Noun,아닌가 팬티인가,1
팬티,Noun,저거 팬티아님?ㅋㅋㅋ,1
팬티,Noun,저건 걍 팬티임,1
팬티,Noun,팬티서 손빼라 형은 다 알고있다,1
퍄,Noun,"1124,퍄..",1
퍄,Noun,퍄..,1
퍄퍄,Noun,"483,퍄퍄;;",1
퍄퍄,Noun,퍄퍄,1
퍄퍄,Noun,퍄퍄;;,1
퍼퍽,Noun,"1024,와우 몸매 지려용ㅇ....저는 뚱땡ㅇ....((퍼퍽ㅍ",1
퍼퍽,Noun,와우 몸매 지려용ㅇ....저는 뚱땡ㅇ....((퍼퍽ㅍ,1
페페,Noun,페페레페,1
펜타곤,Noun,펜타곤,2
펠레,Noun,김펠레,1
편안,Noun,"530,실리콘:편안",1
편안,Noun,실리콘:편안,1
편안함,Noun,"1104,흔들리지않은편안함",1
편안함,Noun,흔들리지않은편안함,1
평범한,Adjective,옵치하는평범한그마,1
포기,Noun,칠전팔기포기하지않음기회는와,1
포로리,Noun,포로리,1
포탈,Noun,포탈,1
포함,Noun,1700만명 정도가 여기서 단백질을 빼고 갔지 나도 포함해서 말이야....,1
포함,Noun,"539,1700만명 정도가 여기서 단백질을 빼고 갔지 나도 포함해서 말이야....",1
폰,Noun,0:20  폰 치워라 부셔버리기전에,1
폰,Noun,"24,0:20  폰 치워라 부셔버리기전에",1
폰,Noun,엄마폰인옌지,2
폰봨,Noun,"536,대학생들.폰봨ㅋㅋ",1
폰봨,Noun,대학생들.폰봨ㅋㅋ,1
표,Noun,"1256,1300만개의 휴지들이 희생된 곳에  경의를  표합니다..",1
표,Noun,1300만개의 휴지들이 희생된 곳에  경의를  표합니다..,1
표정,Noun,"158,표정 귀여우시당",1
표정,Noun,"37,표정 진짜 좋다....춤 선도 이쁜 듯",1
표정,Noun,다시 돌어올수 밖에 없는 이유는 율동에 딱맞아떨어지는 치명적인 얼굴 표정!,1
표정,Noun,"다시 돌어올수 밖에 없는 이유는 율동에 딱맞아떨어지는 치명적인 얼굴 표정!""",1
표정,Noun,표정 귀여우시당,1
표정,Noun,표정 진짜 좋다....춤 선도 이쁜 듯,1
표현,Noun,"1435,이건 표현하자면 건전한 스트리트쇼?",1
표현,Noun,"939,""이 춤이 표현하려는 의도가 뭘까",1
표현,Noun,남자에게 성적 대상화 되는 건 피할 수 없겠지만 (인기를 위해서 어쩔 수 없는 선택일 수 있지만...) 성희롱 수준 진짜 심각하다ㅠㅠㅠㅠㅠㅠㅠ 자제했으면 ...; 그리고 생각할거면 속으로만 생각하지 뭘 댓글에 다 싸질러 .. ㅠㅠ 욕망이 들어도 그걸 그따위 저급한 말로 표현하다니.. ㅠ,1
표현,Noun,"남자에게 성적 대상화 되는 건 피할 수 없겠지만 (인기를 위해서 어쩔 수 없는 선택일 수 있지만...) 성희롱 수준 진짜 심각하다ㅠㅠㅠㅠㅠㅠㅠ 자제했으면 ...; 그리고 생각할거면 속으로만 생각하지 뭘 댓글에 다 싸질러 .. ㅠㅠ 욕망이 들어도 그걸 그따위 저급한 말로 표현하다니.. ㅠ""",1
표현,Noun,이 춤이 표현하려는 의도가 뭘까,1
표현,Noun,이건 표현하자면 건전한 스트리트쇼?,1
표현,Noun,표현하고싶은걸까?,1
표현,Noun,"표현하고싶은걸까?""",1
푸니,Verb,푸니ᅩ,1
푸워,Verb,"546,푸워 보고왔다",1
푸워,Verb,"559,푸워보고옴",1
푸워,Verb,푸워 보고왔다,1
푸워,Verb,푸워보고옴,1
풀꺼면,Verb,"897,여기와서 성욕풀꺼면 제발 댓글말고 머리로만 생각하는게 예의아님? 실제로 저분 만나면 밥만 사주고 짜질것같으신데 ㅋㅋ",1
풀꺼면,Verb,여기와서 성욕풀꺼면 제발 댓글말고 머리로만 생각하는게 예의아님? 실제로 저분 만나면 밥만 사주고 짜질것같으신데 ㅋㅋ,1
풀린다,Verb,"150,너무 피로가 풀린다. 저참고로 23살 입니다. ㅋ",1
풀린다,Verb,너무 피로가 풀린다. 저참고로 23살 입니다. ㅋ,1
품번좀,Noun,"1353,품번좀",1
품번좀,Noun,품번좀,1
풍기,Noun,"1453,소속사 풍기문란으로 신고해야지",1
풍기,Noun,소속사 풍기문란으로 신고해야지,1
프로,Noun,"779,99 프로 남자 1프로 여자",2
프로,Noun,99 프로 남자 1프로 여자,2
프사,Noun,+후웅엨 그래도 탁탁님의 프사는 맘에드네요,1
프사,Noun,"1429,+후웅엨 그래도 탁탁님의 프사는 맘에드네요",1
플,Exclamation,이제부터라도 악플말고 선플합시다~~^^,1
플,Exclamation,"이제부터라도 악플말고 선플합시다~~^^""",1
