형태소,품사,분류,카운트
오마이갓,Noun,"1313,등근육.................오마이갓",1
오마이갓,Noun,등근육.................오마이갓,1
오빠,Noun,(남자임) 재범 오빠 찌찌파티 !!♥,1
오빠,Noun,"1187,아무리랩퍼라도 그렇지 너무 홀라당홀라당까는건.....ㅠ 오빠 감기걸려욬ㅋㅋㅋㅋㅋㅋㅋㅋ",1
오빠,Noun,"1218,""시발 오빠 사랑ㅎ",1
오빠,Noun,"1288,내가 이오빠때문에 대학 졸업하고도 서울에 있는 박재범 나오는 대학 축제 다 따라다닌다고 ㅠㅠㅠㅠㅠㅠㅠㅠ 졸라좋다 AOMG ㅠㅠㅠㅠㅠㅜㅠㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜ",1
오빠,Noun,"1350,오빠가. 다른 여자들. 앞에서. 보이는게. 싫어.",1
오빠,Noun,"1413,오빠아아앙♡찌찌파티",1
오빠,Noun,"22,가슴이 웅장해져야 되는데 오빠 때문에 초라해져서 웅장해질 가슴도 없는 거 같아 ..",1
오빠,Noun,"272,썸네일: 디제이 오빠❤",1
오빠,Noun,"354,오빠~! 나 설레~♡",1
오빠,Noun,"403,아 미친 걍 그냥 ㅈㄴ 좋음 걍 사랑해 오빠",1
오빠,Noun,"420,""재범 오빠 찌찌 파티!",1
오빠,Noun,"466,하... 오빠사랑해....",1
오빠,Noun,"557,(남자임) 재범 오빠 찌찌파티 !!♥",1
오빠,Noun,"595,아니진짜 존나심하게 섹시해 저오빠ㅜ",1
오빠,Noun,"607,""♡ㅏ 사랑해 오빠,,, 한 번만 안겨보고싶다 저 딴딴한 가슴그뉵,,,,,""",1
오빠,Noun,"621,재범 오빠 찌찌파티!!",1
오빠,Noun,"630,오빠..미안해.. 노래가 귀에안들어와.. 나..너만보여..",1
오빠,Noun,"633,재범 오빠 찌찌파티~~",1
오빠,Noun,"666,오빠 팬티올려주고싶어...",1
오빠,Noun,"726,섹시해서 눈을 뗄 수 없는 건 오빠야...",1
오빠,Noun,"825,""재범이형 볼 때마다 머리속에서 """"재범 오빠 찌찌파티"""" ",1
오빠,Noun,"♡ㅏ 사랑해 오빠,,, 한 번만 안겨보고싶다 저 딴딴한 가슴그뉵,,,,,",1
오빠,Noun,ㅐ요 오빠 몸매 미쳤어요ㅠㅠ항ㅇ아ㅠ,1
오빠,Noun,"ㅐ요 오빠 몸매 미쳤어요ㅠㅠ항ㅇ아ㅠ""",1
오빠,Noun,가슴이 웅장해져야 되는데 오빠 때문에 초라해져서 웅장해질 가슴도 없는 거 같아 ..,1
오빠,Noun,내가 이오빠때문에 대학 졸업하고도 서울에 있는 박재범 나오는 대학 축제 다 따라다닌다고 ㅠㅠㅠㅠㅠㅠㅠㅠ 졸라좋다 AOMG ㅠㅠㅠㅠㅠㅜㅠㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜ,1
오빠,Noun,비투비 사랑해!오빠들,1
오빠,Noun,섹시해서 눈을 뗄 수 없는 건 오빠야...,1
오빠,Noun,시발 오빠 사랑ㅎ,1
오빠,Noun,썸네일: 디제이 오빠❤,1
오빠,Noun,아 미친 걍 그냥 ㅈㄴ 좋음 걍 사랑해 오빠,1
오빠,Noun,아니진짜 존나심하게 섹시해 저오빠ㅜ,1
오빠,Noun,아무리랩퍼라도 그렇지 너무 홀라당홀라당까는건.....ㅠ 오빠 감기걸려욬ㅋㅋㅋㅋㅋㅋㅋㅋ,1
오빠,Noun,오빠 팬티올려주고싶어...,1
오빠,Noun,오빠..미안해.. 노래가 귀에안들어와.. 나..너만보여..,1
오빠,Noun,오빠~! 나 설레~♡,1
오빠,Noun,오빠가. 다른 여자들. 앞에서. 보이는게. 싫어.,1
오빠,Noun,오빠나심장뛰어,1
오빠,Noun,오빠아아앙♡찌찌파티,1
오빠,Noun,재범 오빠 찌찌 파티!,3
오빠,Noun,재범 오빠 찌찌파티!!,1
오빠,Noun,재범 오빠 찌찌파티~~,1
오빠,Noun,"재범이형 볼 때마다 머리속에서 """"재범 오빠 찌찌파티"""" ",1
오빠,Noun,하... 오빠사랑해....,1
오빠,Suffix,"1176,박재범 가슴만보면 재범오빠 찌찌파티라는 말이 떠오르네 ㅋㅋㅋㅋㅋ ㅠㅠ",1
오빠,Suffix,"1262,재범오빠 그와중에 팬...티..",1
오빠,Suffix,"1275,재범오빠 찌찌빠티~~",1
오빠,Suffix,"1342,???:재봄오빠 찌찌파티!!!!",1
오빠,Suffix,"1435,재범오빠 찌찌파티도 이제 웃을 수가 없다.",1
오빠,Suffix,"151,재봄오빠 찌찌파티",1
오빠,Suffix,1:17 사랑해 재범오빠 엉엉...ㅠㅠㅠㅜ,1
오빠,Suffix,"236,???:재범오빠 취취퍼튀",1
오빠,Suffix,"367,재범오빠 찌찌파티",1
오빠,Suffix,"383,재범오빠 찌찌파티♡",1
오빠,Suffix,"416,재범오빠 찌찌파티♡♡(덜렁)",1
오빠,Suffix,"452,1:17 사랑해 재범오빠 엉엉...ㅠㅠㅠㅜ",1
오빠,Suffix,"545,꿀렁꿀렁 미치겠다 재봄오빠 찌찌파티~!",1
오빠,Suffix,"559,???: 재범오빠 찌찌파티~~",1
오빠,Suffix,"611,재범오빠 찌찌팟티",1
오빠,Suffix,"631,재범오빠 찌찌파티",1
오빠,Suffix,"662,재범오빠 찌찌파티",1
오빠,Suffix,"685,찌봄오빠 재재파티",1
오빠,Suffix,"692,재범오빠 찌찌파티!!",1
오빠,Suffix,"703,재봄오빠 찌찌파티 엉엉 날가져요",1
오빠,Suffix,"710,왜 재범오빠 찌찌파티 하는지 알겠다 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ",1
오빠,Suffix,"757,재범오빠 찌찌파티",1
오빠,Suffix,"770,재봄오빠?..",1
오빠,Suffix,"784,끼야아아악 재범오빠 찌찌파티",1
오빠,Suffix,"795,찌찌오빠 재범파티",1
오빠,Suffix,"856,그거 맞나요 재봄오빠 찌찌파티?",1
오빠,Suffix,"953,이게 재봄오빠 찌찌파티 그거냐",1
오빠,Suffix,???: 재범오빠 찌찌파티~~,1
오빠,Suffix,???:재범오빠 취취퍼튀,1
오빠,Suffix,???:재봄오빠 찌찌파티!!!!,1
오빠,Suffix,그거 맞나요 재봄오빠 찌찌파티?,1
오빠,Suffix,꿀렁꿀렁 미치겠다 재봄오빠 찌찌파티~!,1
오빠,Suffix,끼야아아악 재범오빠 찌찌파티,1
오빠,Suffix,박재범 가슴만보면 재범오빠 찌찌파티라는 말이 떠오르네 ㅋㅋㅋㅋㅋ ㅠㅠ,1
오빠,Suffix,여자:꺄악 재봄오빠~~,1
오빠,Suffix,"여자:꺄악 재봄오빠~~""",1
오빠,Suffix,왜 재범오빠 찌찌파티 하는지 알겠다 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,1
오빠,Suffix,이게 재봄오빠 찌찌파티 그거냐,1
오빠,Suffix,재범오빠 그와중에 팬...티..,1
오빠,Suffix,재범오빠 읍읍파티가 뭐지 생각했었는데,1
오빠,Suffix,"재범오빠 읍읍파티가 뭐지 생각했었는데""",1
오빠,Suffix,재범오빠 찌찌빠티~~,1
오빠,Suffix,재범오빠 찌찌파티,4
오빠,Suffix,재범오빠 찌찌파티!!,1
오빠,Suffix,재범오빠 찌찌파티♡,1
오빠,Suffix,재범오빠 찌찌파티♡♡(덜렁),1
오빠,Suffix,재범오빠 찌찌파티도 이제 웃을 수가 없다.,1
오빠,Suffix,재범오빠 찌찌팟티,1
오빠,Suffix,재봄오빠 찌찌파티,1
오빠,Suffix,재봄오빠 찌찌파티 엉엉 날가져요,1
오빠,Suffix,재봄오빠?..,1
오빠,Suffix,찌봄오빠 재재파티,1
오빠,Suffix,찌찌오빠 재범파티,1
오색,Noun,오색바늘,1
오아아,Exclamation,"772,오아아아악",1
오아아,Exclamation,오아아아악,1
오우,Noun,"1240,1:17 오우 쒵",1
오우,Noun,1:17 오우 쒵,1
오우,Noun,"30,""오우씻 자기 자신한테 쓴곡인게 분명함;;",1
오우,Noun,"372,오우👍👍❤️❤️",1
오우,Noun,오우씻 자기 자신한테 쓴곡인게 분명함;;,1
오우,Noun,오우👍👍❤️❤️,1
오우야,Noun,"95,오우야....복근이고나발이고 등근육이랑 가슴근육 존나섹시하다 ㄷㄷ....",1
오우야,Noun,오우야....복근이고나발이고 등근육이랑 가슴근육 존나섹시하다 ㄷㄷ....,1
오져,Verb,"972,진짜 오져 찌찌파티 조아",1
오져,Verb,진짜 오져 찌찌파티 조아,1
오졌다,Verb,"1077,오졌다..",1
오졌다,Verb,오졌다..,1
오지,Noun,"1426,투피엠에서벗어나완전자유롭구만 투피엠햇어도 유닛활동오지게했을듯 노래는듣기좋은데 막엄청좋아할정도는아닌데 난모르겠다",1
오지,Noun,오지고,1
오지,Noun,투피엠에서벗어나완전자유롭구만 투피엠햇어도 유닛활동오지게했을듯 노래는듣기좋은데 막엄청좋아할정도는아닌데 난모르겠다,1
오지는데,Verb,"593,개깐지 오지는데ㅜㅠ 썸넬 왜그래.. 터졌자나..ㅠ",1
오지는데,Verb,개깐지 오지는데ㅜㅠ 썸넬 왜그래.. 터졌자나..ㅠ,1
오직,Noun,김오직,1
오진다,Verb,"1269,하...ㅅㅂ 내이상형 오진다",1
오진다,Verb,하...ㅅㅂ 내이상형 오진다,1
오파,Noun,"155,우리오파(于里烏播) 개기여어(皆旣蠡魚)하고풍거(河鼓風去) 삭다해라(削多海蘿)신의미모(神義美貌) 세상간지(世上間地)용안에서(用安恚西) 비치난다(費治難多)좌로인정(左虜人正) 우로인정(右虜人正)압구루기(狎鷗漏器) 대굴대굴(大窟大窟)",1
오파,Noun,우리오파(于里烏播) 개기여어(皆旣蠡魚)하고풍거(河鼓風去) 삭다해라(削多海蘿)신의미모(神義美貌) 세상간지(世上間地)용안에서(用安恚西) 비치난다(費治難多)좌로인정(左虜人正) 우로인정(右虜人正)압구루기(狎鷗漏器) 대굴대굴(大窟大窟),1
오프,Noun,191006 박재범 Jay Park - 몸매 Mommae (따뜻한 난지한강공원 오프루트페스트 Offroutefest),2
오혜성,Noun,오혜성,1
오히려,Noun,오히려 가사하고 퍼포먼스에 박재범 본인몸매가 시너지를 이뤄서 걍 존내 멋있고 섹시함...,1
오히려,Noun,"오히려 가사하고 퍼포먼스에 박재범 본인몸매가 시너지를 이뤄서 걍 존내 멋있고 섹시함...""",1
옥타곤,Noun,"1173,근데 옥타곤 물 왜 저러냐..ㅎ ㅏ",1
옥타곤,Noun,"1248,아 빨리 성인되서 클럽 다다니고싶다 ㅠㅠㅠㅠㅠㅠ 옥타곤",1
옥타곤,Noun,"1319,옥타곤하면 스윙스 생각남 ㅜㅜ",1
옥타곤,Noun,"1419,옥타곤근육남",1
옥타곤,Noun,170112 박재범 Jay park - 몸매 Mommae (옥타곤 공연 Club Octagon Live),1
옥타곤,Noun,"760,옥타곤이 팬미팅이 되버렷네",1
옥타곤,Noun,"823,와 옥타곤 트월킹 주기적으로 보러온다 ㄹㅇ 스트레스풀려",1
옥타곤,Noun,"981,옥타곤 가서 남자들 씩씩대겟구만 ㅋㅋ",1
옥타곤,Noun,Mix - 170112 박재범 Jay park - 몸매 Mommae (옥타곤 공연 Club Octagon Live),1
옥타곤,Noun,근데 옥타곤 물 왜 저러냐..ㅎ ㅏ,1
옥타곤,Noun,눙물의 옥타곤ㅠㅠ,1
옥타곤,Noun,"눙물의 옥타곤ㅠㅠ""",1
옥타곤,Noun,아 빨리 성인되서 클럽 다다니고싶다 ㅠㅠㅠㅠㅠㅠ 옥타곤,1
옥타곤,Noun,옥타곤 가서 남자들 씩씩대겟구만 ㅋㅋ,1
옥타곤,Noun,옥타곤근육남,1
옥타곤,Noun,옥타곤이 팬미팅이 되버렷네,1
옥타곤,Noun,옥타곤하면 스윙스 생각남 ㅜㅜ,1
옥타곤,Noun,와 옥타곤 트월킹 주기적으로 보러온다 ㄹㅇ 스트레스풀려,1
옥택연,Noun,"1468,옥택연보고 와서 그런지.....",1
옥택연,Noun,옥택연보고 와서 그런지.....,1
온,Modifier,신온독,1
온,Noun,[#다시보는_고등래퍼2] 김하온 랩 모음,1
온,Noun,이라온,1
온,Noun,이아이 온,1
온거냐,Verb,"178,새벽에 내가 왜 또 보러온거냐... 아 진짜 아아아아ㅏㅏㅏㅏㅏㅏㅏㅓㅓㅓㅓㅏㅏㅏ하ㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏ나 관음증 환자인가 ㅠㅠㅠ 왜 자꾸 몰래 훔쳐보냐ㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠ",1
온거냐,Verb,새벽에 내가 왜 또 보러온거냐... 아 진짜 아아아아ㅏㅏㅏㅏㅏㅏㅏㅓㅓㅓㅓㅏㅏㅏ하ㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏ나 관음증 환자인가 ㅠㅠㅠ 왜 자꾸 몰래 훔쳐보냐ㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠ,1
온건,Noun,"1371,생각해보니까 찌찌까면서 한번도 겨털삐져나온건 본적이 없는거같다",1
온건,Noun,"869,댓글 몸보고 싸움 ㅈㄴ많은데 걍 헬린이+박재범팬+소수의 헬스 3년 이상 한 근돼들 싸움으로밖에 안보임... 솔직히 이 영상이 특히 체지방이 높게나온건 맞는데 벌크업정돈 절대 아니고 관리 약간 소홀히한거거나 벌크업중인거같고 박재범 몸보고 ㅈㄴ좋다 섹시하다 몸만드는거 대단하다라는댓들 남자면 ㅆ돼지 아님 멸치아니면 1년안에 ㅆㄱㄴ 첨엔 20분하다가 계속 늘리고 하루2시간운동하면서 벌크시즌가지고 커팅하면서 식단맞추면 가능하고도 남는데 박재범 몸 좋다는건 지금영상은 체지방 높아서 잘 안보이는데 유전적으로나 뭐나 체형좋고 잘생기고 타투잘어울리고 목소리좋고 랩잘하면 누가 몸안좋게보겠냐... 체형이나 목소리나 얼굴이나 타고난거지 몸얘기로 따져서 별로다 좋다 따질게 아닌거지....",1
온건,Noun,댓글 몸보고 싸움 ㅈㄴ많은데 걍 헬린이+박재범팬+소수의 헬스 3년 이상 한 근돼들 싸움으로밖에 안보임... 솔직히 이 영상이 특히 체지방이 높게나온건 맞는데 벌크업정돈 절대 아니고 관리 약간 소홀히한거거나 벌크업중인거같고 박재범 몸보고 ㅈㄴ좋다 섹시하다 몸만드는거 대단하다라는댓들 남자면 ㅆ돼지 아님 멸치아니면 1년안에 ㅆㄱㄴ 첨엔 20분하다가 계속 늘리고 하루2시간운동하면서 벌크시즌가지고 커팅하면서 식단맞추면 가능하고도 남는데 박재범 몸 좋다는건 지금영상은 체지방 높아서 잘 안보이는데 유전적으로나 뭐나 체형좋고 잘생기고 타투잘어울리고 목소리좋고 랩잘하면 누가 몸안좋게보겠냐... 체형이나 목소리나 얼굴이나 타고난거지 몸얘기로 따져서 별로다 좋다 따질게 아닌거지....,1
온건,Noun,생각해보니까 찌찌까면서 한번도 겨털삐져나온건 본적이 없는거같다,1
온다,Verb,"823,와 옥타곤 트월킹 주기적으로 보러온다 ㄹㅇ 스트레스풀려",1
온다,Verb,"948,맨날보러온다 재범아 사랑해 ㅋㅋ",1
온다,Verb,맨날보러온다 재범아 사랑해 ㅋㅋ,1
온다,Verb,와 옥타곤 트월킹 주기적으로 보러온다 ㄹㅇ 스트레스풀려,1
올,Modifier,"1336,박재범 런닝맨나올땐 몸치에 힘약한척하던데 컨셉이겠지...",1
올,Modifier,박재범 런닝맨나올땐 몸치에 힘약한척하던데 컨셉이겠지...,1
올,Verb,"339,이건 안들어 올 수 없는 썸넬이잖아..반칙이지;;",1
올,Verb,이건 안들어 올 수 없는 썸넬이잖아..반칙이지;;,1
올라가면,Verb,"1440,와저무대에 ㅅㅂ지금 내가올라가면 진짜 노숙자일텐데 돈만이받을자신잇음",1
올라가면,Verb,와저무대에 ㅅㅂ지금 내가올라가면 진짜 노숙자일텐데 돈만이받을자신잇음,1
올라왔음,Verb,"580,빤쓰 빅밴드가 좀 깔끔하게 올라왔음....",1
올라왔음,Verb,빤쓰 빅밴드가 좀 깔끔하게 올라왔음....,1
올랐을,Verb,"346,이때 약간 살올랐을 때인듯 존귀 ㅜ",1
올랐을,Verb,이때 약간 살올랐을 때인듯 존귀 ㅜ,1
올려,Verb,"1102,빤스 올려 입은거봐 ㅋㅋㅋ",1
올려,Verb,"1283,요세는 팬티 치켜올려입는게 유행이냐",1
올려,Verb,빤스 올려 입은거봐 ㅋㅋㅋ,1
올려,Verb,요세는 팬티 치켜올려입는게 유행이냐,1
올려놓는,Verb,V무한도전 레전드 짧게 올려놓는 사람,1
올려다보는거,Verb,01:40 경호원분 박재범 올려다보는거 왜케 웃기지 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,1
올려다보는거,Verb,"460,01:40 경호원분 박재범 올려다보는거 왜케 웃기지 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ",1
올려져서,Verb,"809,뒤에 팬티 말아올려져서 보이는데 치명적인척 하는데 조금 깨요 형. 다음부터 빤스 잘 넣어입기로 약속",1
올려져서,Verb,뒤에 팬티 말아올려져서 보이는데 치명적인척 하는데 조금 깨요 형. 다음부터 빤스 잘 넣어입기로 약속,1
올려주고싶어,Verb,"666,오빠 팬티올려주고싶어...",1
올려주고싶어,Verb,오빠 팬티올려주고싶어...,1
올리,Verb,올리비에조루,1
올리고,Verb,"1326,뜬금인데 팔 올리고 옆구리 문신 새겼을모습 생각하면 넘모 귀엽다..",1
올리고,Verb,뜬금인데 팔 올리고 옆구리 문신 새겼을모습 생각하면 넘모 귀엽다..,1
올리시는,Verb,1:41 촬영 감독님도 본인의 섹시함 한껏 끌어올리시는중,1
올리시는,Verb,"639,1:41 촬영 감독님도 본인의 섹시함 한껏 끌어올리시는중",1
올린것만,Verb,"1312,머리 올린것만봐서 음 잘생겼구나했는데 내린거  너무 잘생겼어.... 아니 이미 잘생긴 수준을 넘어선 사람이야....",1
올린것만,Verb,머리 올린것만봐서 음 잘생겼구나했는데 내린거  너무 잘생겼어.... 아니 이미 잘생긴 수준을 넘어선 사람이야....,1
올바르다,Adjective,"1418,올바르다...",1
올바르다,Adjective,올바르다...,1
올해,Noun,"1188,올해 대학 축제에는 박재범 왔으면 좋겠당 그럴 일은 없겠지만",1
올해,Noun,올해 대학 축제에는 박재범 왔으면 좋겠당 그럴 일은 없겠지만,1
옴,Noun,"147,다른 몸매 다돌아다녀봐도 이영상이 레전드인듯 주기적으로 보러옴 👍",1
옴,Noun,다른 몸매 다돌아다녀봐도 이영상이 레전드인듯 주기적으로 보러옴 👍,1
옴마,Verb,"878,옴마 몸매가 더 좋아지믄 오또케 ㅠㅠㅠ 같이 늙어가는줄 알았는데",1
옴마,Verb,옴마 몸매가 더 좋아지믄 오또케 ㅠㅠㅠ 같이 늙어가는줄 알았는데,1
옷,Noun,"108,몸매 공연 특: 박재범이 항상 윗옷 벗고 있음",1
옷,Noun,"1104,저거 옷 무슨 재질 종류인가요 이쁘네",1
옷,Noun,"1123,박재범은 윗옷을 벗을때 코피가 나와...",1
옷,Noun,"1165,이제 박재범이 옷입고 있으면 신기할정도",1
옷,Noun,"1201,""목걸이가 두개에서 옷을 벗고 하나가 되었다,,,ㅜ""",1
옷,Noun,"1245,옷 목에 걸쳤을때 만화 주인공 같애 ㅋㅋㅋㅋ",1
옷,Noun,"1340,목걸이 하나 옷이랑 같이빠졋다 ;;",1
옷,Noun,"1446,난 자꾸 옷있을때 목걸이 2개였다가 벗으니까 1개가 된게 왜이리 신경쓰이지 ㅋㅋㅋㅋ 목걸이 하나 어디갔어!!! ㅋㅋㅋ",1
옷,Noun,"1455,내가 박재범이면 옷안입고 다녀도 되니까 옷에 돈 안쓸 듯",2
옷,Noun,"1459,아참 여자들이 몸매 때메 윗옷 벗고오래 난 시작도전에 눈감고 속으로 쪼갯지..",1
옷,Noun,"1484,살찐거봐 ㅋ 아..  ㅋㅋㅋㅋㅋ 옷입어라",1
옷,Noun,"422,처음에 아이돌인 줄 알았다가 갑자기 옷 벗어서 당황;",1
옷,Noun,"499,어휴 옷 뒤집어서벗지말라했지",1
옷,Noun,"586,박재범 팬도 아닌데 몸매 영상이란 영상은 다 봐서 초반에 옷입은 박재범이 어색해보일정도;;",1
옷,Noun,"614,박재범 옷 안벗은 영상보다 벗은게 더 많은듯 ㅋㅋㅋㅋㅋ",1
옷,Noun,"643,옷 입어 ㅜㅠ 누가 보믄 우뜨케 ㅜㅠ",1
옷,Noun,"70,와 언제봐도 레전드다 목폴라 입다 벗어서 그런가 옷 입었을때도 레전든데 벗어도 레전드네 진짜 부족한게뭘까  와",1
옷,Noun,"708,재범이형 용감하다 많은 사람 앞에서 옷을벗고 근육자랑 까지 하니 한번물어볼까 근육 기르는 비녈이뭐에요 한번 만져 보고 싶다 근육ㅋㅋ",1
옷,Noun,"746,검은색옷 아는사람!",1
옷,Noun,"836,옷 벗으니까 목걸이 한개 사라짐 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ",1
옷,Noun,"931,엄마가 옷 뒤집어서 벗지 말랬지!!!!!!!!",1
옷,Noun,"989,형 형 웃통 깐 게 옷 입은 것보다 익숙해",1
옷,Noun,검은색옷 아는사람!,1
옷,Noun,난 자꾸 옷있을때 목걸이 2개였다가 벗으니까 1개가 된게 왜이리 신경쓰이지 ㅋㅋㅋㅋ 목걸이 하나 어디갔어!!! ㅋㅋㅋ,1
옷,Noun,내가 박재범이면 옷안입고 다녀도 되니까 옷에 돈 안쓸 듯,2
옷,Noun,목걸이 하나 옷이랑 같이빠졋다 ;;,1
옷,Noun,"목걸이가 두개에서 옷을 벗고 하나가 되었다,,,ㅜ",1
옷,Noun,몸매 공연 특: 박재범이 항상 윗옷 벗고 있음,1
옷,Noun,박재범 옷 안벗은 영상보다 벗은게 더 많은듯 ㅋㅋㅋㅋㅋ,1
옷,Noun,박재범 팬도 아닌데 몸매 영상이란 영상은 다 봐서 초반에 옷입은 박재범이 어색해보일정도;;,1
옷,Noun,박재범은 윗옷을 벗을때 코피가 나와...,1
옷,Noun,벗은게 진짜 그 어떤 옷보다 예술인 듯,2
옷,Noun,살찐거봐 ㅋ 아..  ㅋㅋㅋㅋㅋ 옷입어라,1
옷,Noun,아참 여자들이 몸매 때메 윗옷 벗고오래 난 시작도전에 눈감고 속으로 쪼갯지..,1
옷,Noun,어휴 옷 뒤집어서벗지말라했지,1
옷,Noun,엄마가 옷 뒤집어서 벗지 말랬지!!!!!!!!,1
옷,Noun,옷 목에 걸쳤을때 만화 주인공 같애 ㅋㅋㅋㅋ,1
옷,Noun,옷 벗으니까 목걸이 한개 사라짐 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,1
옷,Noun,옷 입어 ㅜㅠ 누가 보믄 우뜨케 ㅜㅠ,1
옷,Noun,와 언제봐도 레전드다 목폴라 입다 벗어서 그런가 옷 입었을때도 레전든데 벗어도 레전드네 진짜 부족한게뭘까  와,1
옷,Noun,이제 박재범이 옷입고 있으면 신기할정도,1
옷,Noun,재범이형 용감하다 많은 사람 앞에서 옷을벗고 근육자랑 까지 하니 한번물어볼까 근육 기르는 비녈이뭐에요 한번 만져 보고 싶다 근육ㅋㅋ,1
옷,Noun,저거 옷 무슨 재질 종류인가요 이쁘네,1
옷,Noun,처음에 아이돌인 줄 알았다가 갑자기 옷 벗어서 당황;,1
옷,Noun,형 형 웃통 깐 게 옷 입은 것보다 익숙해,1
옷발,Noun,"334,딱 옷발잘받을 몸이다...",1
옷발,Noun,딱 옷발잘받을 몸이다...,1
옷벗기,Verb,"1094,""씹선비로써는 가사,옷벗기 놀랍다.. 근데 저것도 박재범이닉간 소화가능한거겠찌""",1
옷벗기,Verb,"씹선비로써는 가사,옷벗기 놀랍다.. 근데 저것도 박재범이닉간 소화가능한거겠찌",1
옷벗는것도,Verb,"16,""남 앞에서 부끄럽지 않게 옷벗는것도 신기하고",1
옷벗는것도,Verb,남 앞에서 부끄럽지 않게 옷벗는것도 신기하고,1
옷벗어,Verb,"1486,""쟤는 맨날 옷벗어..",1
옷벗어,Verb,쟤는 맨날 옷벗어..,1
옷벗으니까,Verb,"901,목걸이 두개얐는데 옷벗으니까 하나밖에 없느...",1
옷벗으니까,Verb,목걸이 두개얐는데 옷벗으니까 하나밖에 없느...,1
옷벗으면,Verb,"1467,""남자가 옷벗으면",1
옷벗으면,Verb,남자가 옷벗으면,1
옷벗을,Verb,"542,박재범 옷벗을때 똥배 나온줄 ㅋㅋㅋㅋㅋ",1
옷벗을,Verb,"616,옷벗을때 금목걸리 하나어디감??",1
옷벗을,Verb,"718,옷벗을때 목걸이 하나 사라진거 같은데..? 어디갔지",1
옷벗을,Verb,"907,재범이형 옷벗을때 목걸이 하나 없어짐..",1
옷벗을,Verb,박재범 옷벗을때 똥배 나온줄 ㅋㅋㅋㅋㅋ,1
옷벗을,Verb,옷벗을때 금목걸리 하나어디감??,1
옷벗을,Verb,옷벗을때 목걸이 하나 사라진거 같은데..? 어디갔지,1
옷벗을,Verb,재범이형 옷벗을때 목걸이 하나 없어짐..,1
옹달샘,Noun,옹달샘,1
와,Josa,"1478,박재범 멸치라는데 그거암? 다시 태어나도 저런 얼굴크기와 저런 몸 밸런스 못타고나~ ㅅㄱ",1
와,Josa,"914,""이두와 삼두, 후면삼각근 운동좀 해야겠는걸?""",1
와,Josa,[ENG SUB] 박재범이 직접 밝힌 타투의 장르와 의미 Jay Park himself reveals the meaning of his tattoos,1
와,Josa,박재범 멸치라는데 그거암? 다시 태어나도 저런 얼굴크기와 저런 몸 밸런스 못타고나~ ㅅㄱ,1
와,Josa,"이두와 삼두, 후면삼각근 운동좀 해야겠는걸?",1
와,Josa,키보다도 큰 포부와 능력을 가진 박재범,1
와,Josa,"키보다도 큰 포부와 능력을 가진 박재범""",1
와,Verb,"100,""와 저때 헤어서타일 쥭이네",1
와,Verb,"1078,1:15 와......",1
와,Verb,"1083,2:07 와 혀 길다 예쁘다",1
와,Verb,"1084,와.. 박재범 이제 보니까 활배은 장난 아니네 ㄷㄷ 몇년 운동한거여..ㅠㅠ",1
와,Verb,"115,와 썸네일 존나 섹시해",1
와,Verb,"1184,이영상은 지나갈때마다 나오면 또 보게된다. 남자인데 남자가 멋있음.. 가슴봐.. 와.. 나도 다시 운동시작해야겠다.",1
와,Verb,"1207,와진짜 곡쥰나잘뽑네 ㅋㅋ",1
와,Verb,"1402,와 어깨선이 진짜 잘빠졌네",1
와,Verb,"1415,와 문신이랑 몸존나 섹시하다",1
와,Verb,"1429,와남자가 봐도 섹시하다",1
와,Verb,"1440,와저무대에 ㅅㅂ지금 내가올라가면 진짜 노숙자일텐데 돈만이받을자신잇음",1
와,Verb,"1447,와 ㅋㅋ 그 뭐냐 미국 국방건물인가 거기서 한국랩퍼가 공연했네 자랑스럽다",1
와,Verb,"160,와 미친 이거 500만뷰 넘었닼ㅋㅋㅋㅋㅋㅋㅋ천만갈듯",1
와,Verb,"183,땀냄새도 섹시할것같으다...... 와씨",1
와,Verb,1:15 와......,1
와,Verb,"1:41 난 여기가 미치겠다 ... 유 쏘 쉒스 하는데 씌발 ㅜ 하 진짜ㅠ 와 나 저거 손키스 하는거 정면에서 보고싶다 제발 ㅠ 하 ,,,,,,,,",1
와,Verb,"20,""와 남자들이 여캠보는 이유가 있네",1
와,Verb,"23,와 근육질 몸매에 아주 약간 살크업된거 ㄹㅇ 존나멋있네",1
와,Verb,2:07 와 혀 길다 예쁘다,1
